=== GANO'ya göre sıralı tüm öğrenciler ===
Tarih: Sun Nov 02 15:56:25 TRT 2025
Toplam Öğrenci: 10001
İsim         Soyad        No           GANO     Sınıf  Cinsiyet
----------------------------------------------------------------
Hasan        Acar         236081366    4,00     4      E
Elif         Öztürk       236189971    2,67     3      K
Kerem        Aslan        236488414    2,67     4      E
Zeynep       Doğan        236187318    2,67     3      K
Elif         Doğan        236612529    2,67     3      K
Deniz        Koç          236547045    2,67     2      K
Hasan        Aslan        236115967    2,67     1      E
Elif         Acar         236815929    2,67     4      K
Ebru         Koç          236235315    2,67     4      K
Ahmet        Öztürk       236735239    2,67     1      E
Yusuf        Koç          236770432    2,67     4      E
Mustafa      Kaya         236528280    2,67     3      E
Hasan        Öztürk       236727248    2,67     2      E
Deniz        Şahin        236973833    2,67     2      K
Yusuf        Koç          236364498    2,67     2      E
Kerem        Şahin        236192619    2,66     3      E
Hasan        Çelik        236862419    2,66     4      E
Kerem        Aslan        236693327    2,66     1      E
Deniz        Demir        236221748    2,66     4      K
Mustafa      Aslan        236007068    2,66     3      E
Seda         Aslan        236504278    2,66     1      K
Meryem       Acar         236619031    2,66     2      K
Zeynep       Doğan        236235587    2,66     3      K
Kerem        Aslan        236387929    2,66     1      E
Mustafa      Demir        236579172    2,66     4      E
Mehmet       Demir        236080046    2,66     4      E
Ali          Doğan        236418346    2,66     2      E
Ceren        Demir        236243144    2,66     1      K
Ahmet        Demir        236011357    2,66     1      E
Ceren        Acar         236555999    2,66     4      K
Zeynep       Öztürk       236228799    2,66     3      K
Mert         Aslan        236095470    2,66     4      E
Ali          Doğan        236293269    2,66     4      E
Burak        Şahin        236494801    2,66     4      E
Kerem        Yılmaz       236858540    2,66     1      E
Kerem        Koç          236927018    2,66     2      E
Kerem        Çelik        236235866    2,66     2      E
Ceren        Öztürk       236694344    2,66     4      K
Burak        Şahin        236174257    2,66     4      E
Mert         Demir        236015041    2,66     2      E
Mert         Aslan        236960441    2,66     3      E
Zeynep       Aslan        236549564    2,66     2      K
Mehmet       Demir        236279406    2,66     1      E
Deniz        Kaya         236040597    2,66     2      K
Mert         Yılmaz       236567112    2,66     4      E
Mert         Demir        236327433    2,66     4      E
Mert         Aslan        236622629    2,66     2      E
İrem         Yılmaz       236227557    2,65     1      K
Elif         Yılmaz       236015846    2,65     2      K
Ali          Kaya         236003772    2,65     4      E
Emre         Öztürk       236330315    2,65     1      E
Kerem        Kaya         236907740    2,65     1      E
Elif         Öztürk       236552484    2,65     2      K
Ayşe         Aslan        236208201    2,65     3      K
Ebru         Öztürk       236133642    2,65     2      K
Seda         Kaya         236479467    2,65     4      K
Emre         Doğan        236516216    2,65     3      E
Meryem       Öztürk       236079236    2,65     3      K
Meryem       Şahin        236687918    2,65     3      K
Deniz        Öztürk       236251149    2,65     4      K
Yusuf        Demir        236667400    2,65     1      E
Meryem       Çelik        236759364    2,65     1      K
Zeynep       Acar         236044572    2,65     4      K
Ayşe         Şahin        236315879    2,65     1      K
Elif         Çelik        236834111    2,65     4      K
Ceren        Aslan        236845605    2,65     1      K
Elif         Koç          236244933    2,65     4      K
Emre         Kaya         236753459    2,65     3      E
Meryem       Yılmaz       236905502    2,65     1      K
Ahmet        Aslan        236493517    2,65     1      E
Ayşe         Koç          236322160    2,65     3      K
Mehmet       Şahin        236912687    2,65     2      E
Ebru         Koç          236391114    2,65     2      K
Seda         Demir        236717566    2,65     1      K
Ceren        Koç          236412183    2,65     4      K
Seda         Koç          236309222    2,65     4      K
Seda         Kaya         236728722    2,65     2      K
Ayşe         Demir        236495732    2,65     3      K
Yusuf        Çelik        236586690    2,64     3      E
Emre         Çelik        236517288    2,64     1      E
Ebru         Yılmaz       236050879    2,64     1      K
Ceren        Şahin        236283394    2,64     3      K
Meryem       Doğan        236051610    2,64     2      K
Ali          Kaya         236152465    2,64     3      E
Burak        Demir        236788620    2,64     1      E
Meryem       Demir        236442480    2,64     4      K
Mehmet       Kaya         236568505    2,64     1      E
Fatma        Çelik        236623615    2,64     2      K
Fatma        Çelik        236688291    2,64     1      K
Elif         Kaya         236697643    2,64     4      K
Elif         Aslan        236721542    2,64     2      K
Burak        Doğan        236573460    2,64     4      E
Ali          Acar         236720174    2,64     2      E
Fatma        Kaya         236721566    2,64     2      K
Seda         Demir        236985998    2,64     2      K
Ayşe         Yılmaz       236869928    2,64     4      K
Mustafa      Öztürk       236385039    2,64     2      E
İrem         Koç          236861867    2,64     3      K
Mehmet       Aslan        236425796    2,64     4      E
Burak        Acar         236046459    2,64     3      E
Kerem        Koç          236486476    2,64     4      E
Ceren        Acar         236595075    2,64     3      K
Ayşe         Yılmaz       236077773    2,64     2      K
Ebru         Kaya         236950490    2,64     3      K
Mehmet       Aslan        236946039    2,64     2      E
Mehmet       Demir        236242322    2,64     1      E
Ahmet        Yılmaz       236857833    2,64     1      E
Ceren        Şahin        236773943    2,64     2      K
Mehmet       Acar         236125910    2,64     4      E
Zeynep       Doğan        236241257    2,64     4      K
Ebru         Aslan        236159482    2,63     4      K
Mehmet       Koç          236085266    2,63     4      E
Mert         Çelik        236303510    2,63     1      E
Ahmet        Şahin        236342780    2,63     3      E
Deniz        Öztürk       236516231    2,63     2      K
Ceren        Doğan        236595285    2,63     1      K
Fatma        Doğan        236870672    2,63     3      K
Mustafa      Çelik        236309245    2,63     3      E
Elif         Öztürk       236760899    2,63     3      K
Mehmet       Acar         236184899    2,63     2      E
Deniz        Yılmaz       236628542    2,63     2      K
Emre         Doğan        236210308    2,63     4      E
Yusuf        Koç          236260322    2,63     3      E
Mustafa      Öztürk       236402966    2,63     1      E
Mert         Kaya         236412213    2,63     2      E
Zeynep       Aslan        236461750    2,63     1      K
Seda         Kaya         236486170    2,63     4      K
Ayşe         Doğan        236455036    2,63     3      K
Fatma        Koç          236840547    2,63     1      K
Ayşe         Yılmaz       236766791    2,63     1      K
Mert         Kaya         236259630    2,63     4      E
Seda         Demir        236517558    2,63     2      K
Burak        Aslan        236104858    2,63     3      E
Ceren        Koç          236946576    2,63     2      K
Yusuf        Çelik        236933202    2,63     4      E
Kerem        Çelik        236453483    2,63     3      E
İrem         Aslan        236013917    2,63     3      K
Ali          Çelik        236443326    2,63     4      E
Fatma        Acar         236392098    2,63     3      K
Ahmet        Koç          236057283    2,63     2      E
İrem         Şahin        236581429    2,62     1      K
Ayşe         Şahin        236236795    2,62     2      K
Deniz        Aslan        236065603    2,62     1      K
Ahmet        Aslan        236806508    2,62     4      E
Deniz        Kaya         236726851    2,62     3      K
Kerem        Demir        236678834    2,62     3      E
Elif         Kaya         236191454    2,62     1      K
Mehmet       Doğan        236973386    2,62     1      E
Elif         Öztürk       236532984    2,62     4      K
Mert         Koç          236080011    2,62     2      E
Deniz        Öztürk       236050337    2,62     1      K
Ebru         Şahin        236671788    2,62     2      K
Emre         Çelik        236984360    2,62     4      E
Zeynep       Öztürk       236683230    2,62     1      K
Yusuf        Doğan        236340314    2,62     3      E
Mustafa      Kaya         236607813    2,62     4      E
Mehmet       Aslan        236750416    2,62     1      E
Elif         Doğan        236702151    2,62     2      K
Seda         Çelik        236846919    2,62     1      K
Ceren        Demir        236090901    2,62     2      K
Kerem        Kaya         236217515    2,62     2      E
Seda         Demir        236781484    2,62     2      K
İrem         Şahin        236240684    2,62     1      K
Seda         Şahin        236060594    2,62     4      K
Kerem        Demir        236442319    2,62     1      E
Hasan        Kaya         236861850    2,62     4      E
Ebru         Yılmaz       236140523    2,62     4      K
Mert         Koç          236717119    2,62     2      E
Mustafa      Koç          236967529    2,62     3      E
Ebru         Demir        236486242    2,62     2      K
Zeynep       Aslan        236494782    2,62     4      K
Emre         Koç          236435165    2,62     2      E
Deniz        Yılmaz       236585739    2,62     2      K
Ayşe         Acar         236742416    2,62     1      K
Burak        Acar         236143260    2,62     4      E
İrem         Öztürk       236849633    2,62     1      K
Mert         Koç          236865156    2,62     4      E
Ceren        Öztürk       236048610    2,62     4      K
Ayşe         Doğan        236457452    2,61     3      K
Burak        Koç          236168347    2,61     3      E
Mehmet       Acar         236833433    2,61     1      E
Zeynep       Acar         236833064    2,61     4      K
Seda         Doğan        236689026    2,61     1      K
Ali          Kaya         236795404    2,61     1      E
Meryem       Kaya         236817178    2,61     3      K
Hasan        Öztürk       236276324    2,61     2      E
Zeynep       Koç          236470361    2,61     1      K
Kerem        Öztürk       236950897    2,61     4      E
Elif         Öztürk       236991351    2,61     2      K
Meryem       Kaya         236320281    2,61     1      K
Mehmet       Acar         236631937    2,61     4      E
İrem         Demir        236891495    2,61     2      K
Ebru         Koç          236442691    2,61     2      K
Elif         Koç          236287231    2,61     4      K
Mehmet       Aslan        236133333    2,61     2      E
Yusuf        Şahin        236943929    2,61     1      E
Elif         Acar         236732108    2,61     1      K
Mustafa      Öztürk       236189779    2,61     1      E
Kerem        Şahin        236119037    2,61     3      E
Ayşe         Koç          236863577    2,61     1      K
Burak        Öztürk       236842466    2,61     1      E
Mehmet       Doğan        236956767    2,61     1      E
Ali          Şahin        236865333    2,61     4      E
Yusuf        Şahin        236746203    2,60     3      E
Ceren        Demir        236975349    2,60     4      K
Mert         Şahin        236025868    2,60     2      E
Elif         Çelik        236362824    2,60     1      K
Fatma        Kaya         236834392    2,60     2      K
Mehmet       Çelik        236139757    2,60     1      E
Burak        Aslan        236771425    2,60     2      E
İrem         Öztürk       236307086    2,60     3      K
Yusuf        Demir        236696237    2,60     3      E
Mert         Demir        236708366    2,60     1      E
Ahmet        Demir        236919219    2,60     2      E
Elif         Öztürk       236079159    2,60     3      K
Ali          Koç          236825909    2,60     1      E
İrem         Kaya         236311960    2,60     2      K
Ali          Doğan        236309533    2,60     4      E
Hasan        Şahin        236069958    2,60     1      E
Zeynep       Demir        236867483    2,60     4      K
Ali          Acar         236647455    2,60     2      E
Yusuf        Şahin        236501330    2,60     3      E
Yusuf        Demir        236322503    2,60     2      E
Mehmet       Demir        236325555    2,60     2      E
Ebru         Öztürk       236100143    2,60     3      K
Emre         Doğan        236961155    2,60     4      E
Ayşe         Kaya         236585538    2,60     1      K
Deniz        Şahin        236428495    2,60     3      K
Ali          Doğan        236187742    2,60     1      E
Yusuf        Koç          236841705    2,60     2      E
Burak        Demir        236252668    2,60     3      E
Ahmet        Öztürk       236782618    2,59     1      E
Mustafa      Yılmaz       236685930    2,59     2      E
Ahmet        Çelik        236194343    2,59     1      E
Ebru         Şahin        236957796    2,59     1      K
Ceren        Demir        236188476    2,59     1      K
İrem         Acar         236905814    2,59     1      K
Ceren        Şahin        236294988    2,59     4      K
Emre         Şahin        236790181    2,59     1      E
Deniz        Aslan        236511045    2,59     3      K
Seda         Öztürk       236734242    2,59     4      K
Hasan        Demir        236125863    2,59     4      E
Hasan        Yılmaz       236591318    2,59     3      E
Mustafa      Yılmaz       236401140    2,59     2      E
Mehmet       Çelik        236366601    2,59     4      E
Elif         Demir        236885918    2,59     2      K
Hasan        Öztürk       236285099    2,59     2      E
Mehmet       Demir        236320844    2,59     1      E
Ceren        Acar         236302860    2,59     3      K
Ebru         Demir        236357388    2,59     4      K
Emre         Doğan        236108835    2,59     1      E
Burak        Şahin        236596801    2,59     3      E
Ebru         Şahin        236637305    2,59     2      K
Yusuf        Acar         236653117    2,59     1      E
Deniz        Aslan        236717737    2,59     2      K
Mert         Koç          236957320    2,59     4      E
Ebru         Kaya         236140683    2,59     4      K
Seda         Öztürk       236013471    2,59     3      K
Hasan        Demir        236990408    2,59     4      E
Deniz        Acar         236563101    2,59     3      K
Mehmet       Şahin        236327957    2,59     3      E
Yusuf        Öztürk       236590540    2,59     3      E
Ceren        Doğan        236603847    2,59     4      K
Ceren        Şahin        236285678    2,59     1      K
Hasan        Şahin        236330188    2,59     2      E
Yusuf        Koç          236230251    2,59     4      E
Fatma        Demir        236805938    2,58     1      K
Hasan        Demir        236468030    2,58     4      E
Emre         Aslan        236693282    2,58     1      E
Ahmet        Demir        236637741    2,58     1      E
Ayşe         Şahin        236230563    2,58     2      K
İrem         Öztürk       236322033    2,58     4      K
Ahmet        Aslan        236532395    2,58     1      E
Deniz        Acar         236002237    2,58     1      K
Ayşe         Yılmaz       236848760    2,58     1      K
Elif         Koç          236331441    2,58     1      K
Meryem       Aslan        236778220    2,58     1      K
Kerem        Acar         236043970    2,58     1      E
İrem         Çelik        236733889    2,58     1      K
Ebru         Demir        236068306    2,58     3      K
Ayşe         Şahin        236079311    2,58     4      K
Emre         Doğan        236791582    2,58     2      E
Meryem       Aslan        236902247    2,58     2      K
Mehmet       Yılmaz       236264852    2,58     1      E
Emre         Öztürk       236722659    2,58     4      E
Kerem        Öztürk       236313027    2,58     1      E
Mehmet       Koç          236285078    2,58     1      E
Yusuf        Doğan        236186424    2,58     1      E
Fatma        Öztürk       236164943    2,58     3      K
Meryem       Acar         236018043    2,58     1      K
Kerem        Öztürk       236099135    2,58     2      E
Kerem        Acar         236822375    2,58     2      E
İrem         Kaya         236764100    2,58     2      K
Mehmet       Doğan        236167592    2,58     2      E
Ceren        Acar         236645867    2,58     3      K
Hasan        Çelik        236447233    2,58     4      E
Mustafa      Demir        236752796    2,58     2      E
Meryem       Acar         236223692    2,58     1      K
Ebru         Şahin        236122317    2,57     4      K
Ebru         Aslan        236870523    2,57     2      K
Ayşe         Kaya         236874777    2,57     4      K
Hasan        Yılmaz       236293054    2,57     3      E
Mehmet       Koç          236574066    2,57     2      E
Burak        Öztürk       236956755    2,57     4      E
Ali          Koç          236545598    2,57     4      E
Mert         Yılmaz       236362866    2,57     2      E
Elif         Demir        236677879    2,57     4      K
Elif         Şahin        236500137    2,57     1      K
Burak        Demir        236389058    2,57     3      E
Seda         Kaya         236365563    2,57     1      K
Ceren        Çelik        236974333    2,57     4      K
Deniz        Aslan        236483001    2,57     4      K
Zeynep       Yılmaz       236934629    2,57     1      K
Elif         Şahin        236050535    2,57     1      K
Kerem        Kaya         236993404    2,57     2      E
Burak        Acar         236844313    2,57     2      E
Mustafa      Koç          236161743    2,57     3      E
Yusuf        Koç          236419038    2,57     4      E
Ahmet        Öztürk       236083386    2,57     4      E
Elif         Koç          236840526    2,57     3      K
Mehmet       Doğan        236128023    2,57     2      E
Mustafa      Koç          236072863    2,57     3      E
Meryem       Kaya         236226255    2,57     1      K
Ali          Aslan        236960827    2,57     3      E
Burak        Kaya         236078258    2,57     3      E
Meryem       Yılmaz       236465502    2,57     1      K
Elif         Demir        236367878    2,57     3      K
Ebru         Yılmaz       236022658    2,57     1      K
Seda         Demir        236595146    2,57     2      K
Seda         Aslan        236536626    2,57     3      K
Meryem       Acar         236008221    2,57     1      K
Fatma        Kaya         236976830    2,57     4      K
Emre         Çelik        236591101    2,57     1      E
Seda         Yılmaz       236624928    2,57     1      K
Burak        Çelik        236712048    2,57     3      E
Burak        Kaya         236187107    2,57     3      E
Ayşe         Öztürk       236766222    2,57     3      K
Ceren        Demir        236789682    2,56     3      K
Deniz        Doğan        236704603    2,56     4      K
Ahmet        Çelik        236205315    2,56     3      E
Mustafa      Acar         236233276    2,56     2      E
Ceren        Doğan        236296759    2,56     2      K
Kerem        Koç          236556441    2,56     2      E
Mehmet       Demir        236162486    2,56     1      E
Deniz        Doğan        236021261    2,56     1      K
Kerem        Yılmaz       236714149    2,56     2      E
Seda         Öztürk       236962557    2,56     4      K
Mehmet       Koç          236601596    2,56     2      E
Seda         Kaya         236667567    2,56     4      K
Fatma        Demir        236962403    2,56     1      K
Meryem       Çelik        236459719    2,56     3      K
Zeynep       Doğan        236403096    2,56     3      K
Elif         Aslan        236311488    2,56     3      K
Hasan        Demir        236165686    2,56     4      E
Meryem       Yılmaz       236563672    2,56     3      K
Yusuf        Öztürk       236232843    2,56     4      E
Kerem        Şahin        236092960    2,56     2      E
Burak        Yılmaz       236446261    2,56     2      E
Kerem        Yılmaz       236075249    2,56     4      E
Seda         Aslan        236813591    2,56     1      K
Mert         Öztürk       236929498    2,56     2      E
Hasan        Şahin        236667293    2,56     2      E
Mehmet       Acar         236873863    2,56     1      E
Deniz        Şahin        236166769    2,56     3      K
Zeynep       Çelik        236921595    2,56     1      K
Hasan        Aslan        236260604    2,56     1      E
Kerem        Demir        236584901    2,56     4      E
Kerem        Çelik        236881023    2,56     3      E
Ceren        Acar         236743571    2,56     2      K
Deniz        Acar         236117440    2,56     1      K
İrem         Doğan        236191630    2,56     3      K
Deniz        Demir        236937623    2,56     2      K
Elif         Öztürk       236462885    2,56     3      K
Mert         Çelik        236394513    2,56     4      E
Zeynep       Koç          236428875    2,56     3      K
Emre         Öztürk       236431411    2,56     1      E
Burak        Öztürk       236451107    2,55     1      E
Elif         Öztürk       236649045    2,55     1      K
Elif         Öztürk       236574594    2,55     2      K
Ahmet        Koç          236682980    2,55     3      E
Mustafa      Çelik        236165509    2,55     2      E
Ahmet        Kaya         236147344    2,55     4      E
Meryem       Öztürk       236482455    2,55     3      K
Meryem       Acar         236809507    2,55     1      K
Ali          Şahin        236650007    2,55     3      E
Ahmet        Yılmaz       236327359    2,55     2      E
Seda         Acar         236262085    2,55     4      K
Hasan        Demir        236201771    2,55     4      E
Elif         Koç          236497338    2,55     3      K
Ebru         Acar         236557241    2,55     1      K
İrem         Öztürk       236636062    2,55     3      K
Yusuf        Kaya         236598021    2,55     1      E
Ebru         Şahin        236266231    2,55     3      K
Mustafa      Koç          236587180    2,55     1      E
Burak        Kaya         236333986    2,55     2      E
Emre         Yılmaz       236099563    2,55     1      E
Ahmet        Öztürk       236593562    2,55     3      E
Mehmet       Acar         236201102    2,55     2      E
Mustafa      Doğan        236853325    2,55     1      E
Ebru         Kaya         236172215    2,55     4      K
Mert         Acar         236641702    2,55     4      E
Ali          Acar         236162968    2,55     4      E
Mert         Acar         236657797    2,55     3      E
Mustafa      Koç          236270866    2,55     4      E
Mustafa      Şahin        236647354    2,55     3      E
Burak        Şahin        236490308    2,55     1      E
Burak        Demir        236184907    2,55     3      E
Kerem        Şahin        236329007    2,54     4      E
Ceren        Koç          236300470    2,54     4      K
İrem         Kaya         236838441    2,54     1      K
Ali          Yılmaz       236584428    2,54     2      E
Zeynep       Acar         236958768    2,54     4      K
Mert         Öztürk       236729996    2,54     3      E
Zeynep       Öztürk       236382047    2,54     2      K
Kerem        Şahin        236148835    2,54     1      E
Elif         Demir        236743600    2,54     2      K
Ahmet        Acar         236192169    2,54     2      E
Fatma        Şahin        236708422    2,54     1      K
Ahmet        Demir        236217495    2,54     4      E
Burak        Acar         236302507    2,54     2      E
Ebru         Öztürk       236280231    2,54     1      K
Emre         Acar         236510530    2,54     3      E
Kerem        Şahin        236362071    2,54     1      E
Mehmet       Çelik        236767946    2,54     3      E
Fatma        Koç          236353285    2,54     3      K
Mert         Acar         236926869    2,54     1      E
Hasan        Çelik        236649005    2,54     1      E
Emre         Koç          236479141    2,54     2      E
Zeynep       Yılmaz       236732786    2,54     3      K
Burak        Öztürk       236593135    2,54     3      E
Mustafa      Demir        236091433    2,54     1      E
Mehmet       Doğan        236687150    2,54     2      E
Ahmet        Aslan        236209632    2,54     1      E
Emre         Öztürk       236199695    2,54     3      E
Mert         Öztürk       236891333    2,54     4      E
Ayşe         Koç          236018364    2,54     2      K
Burak        Aslan        236063173    2,54     4      E
Ali          Doğan        236536782    2,54     4      E
Zeynep       Acar         236108568    2,54     2      K
Elif         Çelik        236112922    2,54     1      K
Meryem       Çelik        236548621    2,54     3      K
Ebru         Kaya         236430408    2,54     1      K
Ahmet        Şahin        236381342    2,54     1      E
Ebru         Demir        236914029    2,54     4      K
Yusuf        Çelik        236760976    2,53     2      E
Hasan        Demir        236261931    2,53     4      E
İrem         Çelik        236140305    2,53     3      K
Meryem       Şahin        236143493    2,53     2      K
Kerem        Koç          236284513    2,53     3      E
Mehmet       Öztürk       236185685    2,53     2      E
Deniz        Koç          236092615    2,53     1      K
Hasan        Demir        236461071    2,53     1      E
Elif         Doğan        236334815    2,53     2      K
Mustafa      Doğan        236363555    2,53     4      E
Mustafa      Şahin        236282240    2,53     1      E
Ali          Acar         236233548    2,53     1      E
Ebru         Öztürk       236786182    2,53     2      K
Burak        Aslan        236288167    2,53     2      E
Mehmet       Doğan        236130822    2,53     2      E
Deniz        Kaya         236258073    2,53     3      K
Ceren        Demir        236017810    2,53     3      K
Ayşe         Koç          236517913    2,53     2      K
Ali          Koç          236593121    2,53     4      E
İrem         Aslan        236101869    2,53     4      K
Ahmet        Demir        236486821    2,53     2      E
Yusuf        Öztürk       236962798    2,53     4      E
Mert         Doğan        236623468    2,53     2      E
Burak        Demir        236547756    2,53     2      E
Ali          Şahin        236001741    2,53     2      E
Deniz        Şahin        236816746    2,53     2      K
Ali          Acar         236444226    2,53     1      E
Elif         Acar         236680900    2,53     2      K
Yusuf        Yılmaz       236953978    2,53     4      E
Ayşe         Yılmaz       236457190    2,52     4      K
Zeynep       Acar         236056554    2,52     3      K
Ceren        Demir        236615330    2,52     3      K
Mustafa      Çelik        236976374    2,52     4      E
Mert         Çelik        236581451    2,52     2      E
Kerem        Acar         236849708    2,52     2      E
Mustafa      Koç          236087415    2,52     2      E
Emre         Doğan        236209717    2,52     1      E
Kerem        Koç          236701668    2,52     2      E
Ayşe         Acar         236177330    2,52     1      K
Mehmet       Aslan        236844737    2,52     2      E
İrem         Çelik        236747075    2,52     3      K
Ebru         Çelik        236774878    2,52     2      K
Zeynep       Yılmaz       236367691    2,52     2      K
Ceren        Öztürk       236401142    2,52     4      K
Ceren        Doğan        236730610    2,52     2      K
Emre         Çelik        236359265    2,52     1      E
Meryem       Demir        236891223    2,52     1      K
Ahmet        Şahin        236158070    2,52     2      E
Mehmet       Koç          236314925    2,52     4      E
Meryem       Aslan        236357282    2,52     2      K
Emre         Koç          236227229    2,52     1      E
İrem         Doğan        236257697    2,52     4      K
Elif         Acar         236572372    2,52     4      K
Mustafa      Öztürk       236456824    2,52     1      E
İrem         Aslan        236673912    2,52     2      K
Meryem       Acar         236945171    2,52     1      K
Seda         Çelik        236303544    2,52     2      K
Burak        Koç          236294822    2,52     1      E
Ayşe         Demir        236392058    2,52     1      K
Ebru         Koç          236746258    2,51     3      K
Ebru         Demir        236117014    2,51     3      K
Ebru         Yılmaz       236891253    2,51     1      K
Zeynep       Şahin        236347852    2,51     2      K
Ayşe         Çelik        236797688    2,51     4      K
Ahmet        Yılmaz       236135948    2,51     1      E
Mustafa      Yılmaz       236002467    2,51     3      E
Yusuf        Öztürk       236920451    2,51     2      E
Kerem        Acar         236064557    2,51     3      E
Deniz        Acar         236396958    2,51     3      K
Ebru         Öztürk       236310562    2,51     3      K
Hasan        Kaya         236799804    2,51     3      E
Deniz        Öztürk       236527606    2,51     4      K
Zeynep       Öztürk       236635473    2,51     3      K
Fatma        Öztürk       236800707    2,51     2      K
Fatma        Kaya         236938550    2,51     4      K
Yusuf        Demir        236262692    2,51     3      E
Yusuf        Aslan        236180946    2,51     2      E
Emre         Aslan        236825157    2,51     1      E
Ayşe         Kaya         236987569    2,51     3      K
Fatma        Aslan        236036211    2,51     2      K
Seda         Şahin        236548095    2,51     1      K
Yusuf        Yılmaz       236836545    2,51     4      E
Mert         Aslan        236580152    2,51     3      E
Emre         Şahin        236443023    2,51     4      E
Ayşe         Yılmaz       236678533    2,51     4      K
Ebru         Şahin        236720746    2,50     1      K
Mustafa      Doğan        236635197    2,50     4      E
Zeynep       Acar         236452715    2,50     4      K
Ebru         Acar         236246165    2,50     4      K
Mehmet       Yılmaz       236340191    2,50     2      E
Fatma        Koç          236267420    2,50     4      K
Hasan        Öztürk       236467582    2,50     2      E
Deniz        Acar         236551129    2,50     1      K
Mustafa      Şahin        236431095    2,50     4      E
Mehmet       Çelik        236773576    2,50     4      E
Fatma        Doğan        236805765    2,50     3      K
Mehmet       Yılmaz       236001924    2,50     3      E
Yusuf        Yılmaz       236875598    2,50     3      E
Ayşe         Yılmaz       236005792    2,50     3      K
Ceren        Doğan        236129596    2,50     4      K
Ceren        Doğan        236466570    2,50     4      K
Ceren        Demir        236539356    2,50     2      K
Meryem       Kaya         236615393    2,50     3      K
Mehmet       Öztürk       236544565    2,50     3      E
Seda         Doğan        236533987    2,50     4      K
Deniz        Koç          236467367    2,50     2      K
Ebru         Doğan        236904780    2,50     4      K
İrem         Şahin        236358710    2,50     4      K
Fatma        Öztürk       236983001    2,50     1      K
Elif         Acar         236763874    2,50     2      K
Emre         Çelik        236194630    2,50     2      E
Fatma        Şahin        236943161    2,50     2      K
Ayşe         Kaya         236494338    2,50     2      K
Ceren        Demir        236079907    2,50     4      K
Emre         Koç          236698486    2,50     2      E
Elif         Acar         236840867    2,50     3      K
Ebru         Şahin        236431418    2,50     3      K
Burak        Doğan        236617188    2,50     4      E
Yusuf        Koç          236286287    2,50     2      E
Ceren        Çelik        236670741    2,50     4      K
Burak        Şahin        236201100    2,50     3      E
Burak        Doğan        236909579    2,50     1      E
Ali          Yılmaz       236096856    2,50     3      E
Ebru         Kaya         236678546    2,50     2      K
Elif         Koç          236585539    2,50     3      K
Hasan        Çelik        236862647    2,50     3      E
Mehmet       Doğan        236074192    2,50     4      E
Ceren        Doğan        236423160    2,50     2      K
Hasan        Çelik        236276340    2,49     4      E
Meryem       Doğan        236028022    2,49     1      K
Fatma        Doğan        236683642    2,49     4      K
Mustafa      Demir        236980486    2,49     4      E
Ali          Şahin        236553213    2,49     2      E
Mehmet       Doğan        236509442    2,49     4      E
Yusuf        Aslan        236924406    2,49     1      E
Ceren        Acar         236289217    2,49     3      K
Deniz        Aslan        236325310    2,49     1      K
Mustafa      Aslan        236925428    2,49     2      E
Mehmet       Aslan        236649711    2,49     4      E
Mert         Öztürk       236024290    2,49     1      E
Mustafa      Kaya         236617128    2,49     1      E
Ceren        Doğan        236528480    2,49     3      K
Mustafa      Demir        236804764    2,49     1      E
Hasan        Doğan        236973119    2,49     1      E
Ebru         Doğan        236381979    2,49     2      K
Mert         Acar         236574273    2,49     1      E
Ebru         Demir        236382575    2,49     4      K
Deniz        Aslan        236184180    2,49     3      K
Deniz        Doğan        236940648    2,49     2      K
İrem         Kaya         236872700    2,49     2      K
Deniz        Demir        236165944    2,49     4      K
Burak        Çelik        236865983    2,49     4      E
Mustafa      Yılmaz       236679434    2,49     4      E
İrem         Acar         236327746    2,49     1      K
Burak        Koç          236201900    2,49     2      E
Zeynep       Doğan        236299619    2,49     2      K
Mustafa      Yılmaz       236605937    2,49     4      E
Seda         Yılmaz       236726627    2,49     2      K
Hasan        Aslan        236340167    2,49     3      E
Ayşe         Doğan        236259695    2,49     1      K
Elif         Doğan        236181662    2,49     2      K
Mustafa      Aslan        236199208    2,48     2      E
Ceren        Demir        236772564    2,48     4      K
Ebru         Koç          236240940    2,48     2      K
Kerem        Öztürk       236475232    2,48     1      E
Emre         Yılmaz       236317592    2,48     4      E
Elif         Aslan        236222407    2,48     1      K
Burak        Koç          236802189    2,48     2      E
Burak        Yılmaz       236595625    2,48     2      E
Mehmet       Aslan        236820776    2,48     3      E
Deniz        Çelik        236412474    2,48     2      K
Ahmet        Kaya         236401428    2,48     3      E
Zeynep       Aslan        236500909    2,48     2      K
Hasan        Aslan        236056287    2,48     1      E
İrem         Acar         236769602    2,48     4      K
Emre         Demir        236476277    2,48     4      E
Ahmet        Öztürk       236701517    2,48     3      E
Meryem       Öztürk       236308687    2,48     2      K
Seda         Demir        236142736    2,48     3      K
Ceren        Şahin        236005751    2,48     4      K
Zeynep       Demir        236725223    2,48     4      K
Meryem       Koç          236576305    2,48     1      K
Ahmet        Şahin        236128899    2,48     1      E
Ebru         Demir        236391047    2,48     4      K
Ayşe         Öztürk       236963987    2,48     2      K
Fatma        Kaya         236577123    2,48     1      K
Ebru         Acar         236126184    2,48     1      K
Fatma        Çelik        236317803    2,48     2      K
Zeynep       Koç          236173053    2,48     3      K
