=== HASH TABLOSU RAPORU ===
Tarih: Tue Nov 04 23:48:27 TRT 2025
=== GELİŞMİŞ MOD (HashMap) ===
Toplam Öğrenci: 10001
Tablo Boyutu: 13003
Doluluk Oranı: 76,91%
Anahtar: 236546784 -> Fatma      Öztürk     236546784  2,38   3    K
Anahtar: 236088040 -> Seda       Demir      236088040  1,16   2    K
Anahtar: 236989146 -> Zeynep     Demir      236989146  1,50   1    K
Anahtar: 236858085 -> Ceren      Acar       236858085  2,52   3    K
Anahtar: 236595942 -> Fatma      Şahin      236595942  3,81   2    K
Anahtar: 236907235 -> Hasan      Çelik      236907235  1,51   3    E
Anahtar: 236727011 -> Mehmet     Kaya       236727011  3,44   1    E
Anahtar: 236170002 -> Ali        Çelik      236170002  3,15   3    E
Anahtar: 236776221 -> Mehmet     Acar       236776221  3,30   2    E
Anahtar: 236612379 -> Yusuf      Acar       236612379  3,26   1    E
Anahtar: 236055316 -> Elif       Kaya       236055316  3,83   4    K
Anahtar: 236595996 -> Emre       Şahin      236595996  3,33   1    E
Anahtar: 236645148 -> Deniz      Acar       236645148  2,29   1    K
Anahtar: 236989224 -> Elif       Koç        236989224  3,40   3    K
Anahtar: 236759830 -> Mert       Aslan      236759830  1,75   4    E
Anahtar: 236808976 -> Mehmet     Koç        236808976  3,01   3    E
Anahtar: 236563220 -> Yusuf      Acar       236563220  1,23   1    E
Anahtar: 236038912 -> Mehmet     Koç        236038912  3,31   3    E
Anahtar: 236301060 -> Elif       Çelik      236301060  1,04   3    K
Anahtar: 236858127 -> Mustafa    Koç        236858127  1,24   1    E
Anahtar: 236661512 -> Zeynep     Aslan      236661512  3,26   2    K
Anahtar: 236399364 -> Emre       Çelik      236399364  1,67   1    E
Anahtar: 236874507 -> Ebru       Yılmaz     236874507  1,14   1    K
Anahtar: 236038921 -> Ali        Şahin      236038921  2,52   1    E
Anahtar: 236038925 -> Seda       Aslan      236038925  1,76   2    K
Anahtar: 236284683 -> İrem       Öztürk     236284683  1,71   2    K
Anahtar: 236759810 -> Zeynep     Yılmaz     236759810  3,68   3    K
Anahtar: 236497721 -> Elif       Öztürk     236497721  1,12   4    K
Anahtar: 236809020 -> Burak      Şahin      236809020  3,98   1    E
Anahtar: 236202805 -> Ayşe       Koç        236202805  3,76   2    K
Anahtar: 236301111 -> Ahmet      Koç        236301111  2,21   4    E
Anahtar: 236448563 -> Seda       Acar       236448563  2,71   1    K
Anahtar: 236907322 -> Kerem      Aslan      236907322  3,10   4    E
Anahtar: 236956475 -> Seda       Koç        236956475  3,54   4    K
Anahtar: 236432177 -> Ceren      Yılmaz     236432177  1,64   4    K
Anahtar: 236350256 -> Fatma      Doğan      236350256  3,57   1    K
Anahtar: 236481342 -> Ebru       Yılmaz     236481342  2,80   4    K
Anahtar: 236170036 -> Hasan      Yılmaz     236170036  3,56   1    E
Anahtar: 236710716 -> Burak      Kaya       236710716  1,72   3    E
Anahtar: 236235571 -> Deniz      Şahin      236235571  3,93   3    K
Anahtar: 236219196 -> Kerem      Doğan      236219196  1,76   4    E
Anahtar: 236596019 -> Deniz      Yılmaz     236596019  2,08   4    K
Anahtar: 236301116 -> Ceren      Aslan      236301116  3,94   3    K
Anahtar: 236251965 -> Emre       Kaya       236251965  1,46   2    E
Anahtar: 236972846 -> Kerem      Öztürk     236972846  3,69   1    E
Anahtar: 236759855 -> Seda       Öztürk     236759855  2,34   2    K
Anahtar: 236661544 -> Mustafa    Doğan      236661544  1,30   1    E
Anahtar: 236579629 -> İrem       Şahin      236579629  3,81   3    K
Anahtar: 236186406 -> Mert       Yılmaz     236186406  1,16   3    E
Anahtar: 236350243 -> Fatma      Aslan      236350243  2,70   1    K
Anahtar: 236841768 -> Mert       Kaya       236841768  1,70   3    E
Anahtar: 236792616 -> Deniz      Acar       236792616  1,71   1    K
Anahtar: 236170021 -> Deniz      Yılmaz     236170021  3,01   1    K
Anahtar: 236022566 -> Ahmet      Koç        236022566  3,95   3    E
Anahtar: 236186410 -> Zeynep     Çelik      236186410  2,06   3    K
Anahtar: 236301097 -> Hasan      Koç        236301097  3,18   1    E
Anahtar: 236808994 -> Kerem      Acar       236808994  1,11   1    E
Anahtar: 236497753 -> İrem       Kaya       236497753  3,99   1    K
Anahtar: 236448597 -> Elif       Doğan      236448597  1,28   1    K
Anahtar: 236448594 -> Emre       Acar       236448594  1,28   3    E
Anahtar: 236809051 -> Ali        Yılmaz     236809051  3,55   3    E
Anahtar: 236170069 -> Ceren      Doğan      236170069  3,36   1    K
Anahtar: 236137300 -> Zeynep     Yılmaz     236137300  3,55   2    K
Anahtar: 236219231 -> Mehmet     Demir      236219231  2,04   4    E
Anahtar: 236186432 -> Mustafa    Acar       236186432  1,95   3    E
Anahtar: 236874573 -> Yusuf      Acar       236874573  1,72   1    E
Anahtar: 236448576 -> Seda       Acar       236448576  1,02   3    K
Anahtar: 236415823 -> Ali        Acar       236415823  1,24   2    E
Anahtar: 236235597 -> Ahmet      Acar       236235597  3,44   3    E
Anahtar: 236186442 -> Deniz      Şahin      236186442  1,24   4    K
Anahtar: 236923717 -> Mustafa    Demir      236923717  1,20   4    E
Anahtar: 236694337 -> Zeynep     Koç        236694337  3,03   4    K
Anahtar: 236317519 -> Ceren      Yılmaz     236317519  3,10   1    K
Anahtar: 236612422 -> Seda       Demir      236612422  3,54   3    K
Anahtar: 236596039 -> Yusuf      Kaya       236596039  1,76   4    E
Anahtar: 236546884 -> Burak      Şahin      236546884  1,96   3    E
Anahtar: 236006220 -> Ali        Yılmaz     236006220  2,37   2    E
Anahtar: 236022607 -> Emre       Acar       236022607  2,57   3    E
Anahtar: 236694340 -> Mert       Aslan      236694340  3,26   2    E
Anahtar: 236251979 -> Ebru       Acar       236251979  1,71   4    K
Anahtar: 236333897 -> Fatma      Aslan      236333897  1,31   1    K
Anahtar: 236792703 -> Ebru       Çelik      236792703  1,82   3    K
Anahtar: 236006263 -> Kerem      Acar       236006263  1,05   2    E
Anahtar: 236612466 -> İrem       Koç        236612466  2,32   1    K
Anahtar: 236268412 -> Zeynep     Aslan      236268412  1,95   3    K
Anahtar: 236514161 -> Meryem     Doğan      236514161  1,07   3    K
Anahtar: 236694391 -> Kerem      Demir      236694391  2,42   4    E
Anahtar: 236546923 -> Ahmet      Öztürk     236546923  3,94   3    E
Anahtar: 236514157 -> Emre       Demir      236514157  2,31   1    E
Anahtar: 236825448 -> Ceren      Çelik      236825448  1,15   2    K
Anahtar: 236596066 -> Zeynep     Kaya       236596066  1,08   2    K
Anahtar: 236776292 -> Elif       Demir      236776292  1,60   3    K
Anahtar: 236448623 -> Elif       Yılmaz     236448623  1,82   3    K
Anahtar: 236415852 -> Zeynep     Öztürk     236415852  1,51   1    K
Anahtar: 236858211 -> Seda       Doğan      236858211  1,23   4    K
Anahtar: 236399466 -> Ebru       Öztürk     236399466  1,69   3    K
Anahtar: 236579687 -> Fatma      Öztürk     236579687  3,06   3    K
Anahtar: 236137325 -> Mert       Demir      236137325  1,41   4    E
Anahtar: 236088172 -> Ayşe       Çelik      236088172  1,36   1    K
Anahtar: 236235627 -> Meryem     Koç        236235627  2,47   4    K
Anahtar: 236006254 -> Mert       Koç        236006254  1,82   1    E
Anahtar: 236710811 -> Ebru       Kaya       236710811  2,29   3    K
Anahtar: 236612504 -> Ahmet      Acar       236612504  1,17   4    E
Anahtar: 236710808 -> Ceren      Demir      236710808  3,57   4    K
Anahtar: 236579740 -> Seda       Çelik      236579740  2,18   3    K
Anahtar: 236956570 -> Seda       Doğan      236956570  3,92   4    K
Anahtar: 236022679 -> Deniz      Kaya       236022679  1,75   4    K
Anahtar: 236727195 -> Hasan      Yılmaz     236727195  1,99   4    E
Anahtar: 236891028 -> Hasan      Öztürk     236891028  2,87   1    E
Anahtar: 236104601 -> Ayşe       Aslan      236104601  1,07   2    K
Anahtar: 236284825 -> Mustafa    Acar       236284825  3,24   3    E
Anahtar: 236792722 -> Emre       Aslan      236792722  3,03   1    E
Anahtar: 236022658 -> Ali        Şahin      236022658  3,32   2    E
Anahtar: 236301185 -> Deniz      Acar       236301185  2,06   1    K
Anahtar: 236596109 -> Kerem      Acar       236596109  2,66   4    E
Anahtar: 236694402 -> Mehmet     Aslan      236694402  1,32   4    E
Anahtar: 236006283 -> Mehmet     Acar       236006283  3,49   3    E
Anahtar: 236972931 -> Meryem     Yılmaz     236972931  2,32   4    K
Anahtar: 236907393 -> Yusuf      Aslan      236907393  3,71   3    E
Anahtar: 236481465 -> Hasan      Kaya       236481465  2,37   3    E
Anahtar: 236710841 -> Burak      Yılmaz     236710841  1,44   2    E
Anahtar: 236104624 -> Burak      Doğan      236104624  2,72   1    E
Anahtar: 236547002 -> Ahmet      Şahin      236547002  1,07   1    E
Anahtar: 236465083 -> Mert       Doğan      236465083  2,42   2    E
Anahtar: 236235698 -> Meryem     Doğan      236235698  1,63   4    K
Anahtar: 236923831 -> Hasan      Kaya       236923831  3,27   2    E
Anahtar: 236301247 -> Mehmet     Şahin      236301247  1,18   3    E
Anahtar: 236661681 -> Burak      Kaya       236661681  3,71   2    E
Anahtar: 236563379 -> Fatma      Çelik      236563379  3,09   1    K
Anahtar: 236235704 -> Hasan      Koç        236235704  1,58   2    E
Anahtar: 236809137 -> Hasan      Aslan      236809137  1,90   2    E
Anahtar: 236645302 -> Ahmet      Çelik      236645302  2,48   2    E
Anahtar: 236055486 -> Kerem      Doğan      236055486  2,98   2    E
Anahtar: 236219301 -> Fatma      Acar       236219301  2,76   2    K
Anahtar: 236104608 -> Elif       Aslan      236104608  1,23   1    K
Anahtar: 236284838 -> Mustafa    Öztürk     236284838  1,15   1    E
Anahtar: 236923819 -> Mehmet     Doğan      236923819  3,24   2    E
Anahtar: 236628908 -> Ahmet      Yılmaz     236628908  3,35   1    E
Anahtar: 236858278 -> Mehmet     Acar       236858278  3,65   2    E
Anahtar: 236841892 -> Kerem      Çelik      236841892  3,08   2    E
Anahtar: 236415917 -> Kerem      Doğan      236415917  3,74   4    E
Anahtar: 236284841 -> Fatma      Öztürk     236284841  3,09   2    K
Anahtar: 236727200 -> Meryem     Doğan      236727200  3,50   4    K
Anahtar: 236825507 -> Kerem      Yılmaz     236825507  1,57   1    E
Anahtar: 236415913 -> Seda       Aslan      236415913  1,02   2    K
Anahtar: 236694436 -> Yusuf      Öztürk     236694436  1,58   3    E
Anahtar: 236153809 -> Mustafa    Öztürk     236153809  2,17   3    E
Anahtar: 236448725 -> Yusuf      Acar       236448725  2,43   2    E
Anahtar: 236153808 -> Kerem      Acar       236153808  3,53   2    E
Anahtar: 236547036 -> Kerem      Doğan      236547036  3,31   2    E
Anahtar: 236252115 -> Elif       Acar       236252115  1,92   3    K
Anahtar: 236809173 -> Meryem     Yılmaz     236809173  2,99   2    K
Anahtar: 236809172 -> Meryem     Koç        236809172  2,89   2    K
Anahtar: 236825553 -> Kerem      Aslan      236825553  3,77   3    E
Anahtar: 236809170 -> Emre       Çelik      236809170  3,39   2    E
Anahtar: 236153820 -> Zeynep     Aslan      236153820  2,78   4    K
Anahtar: 236317658 -> Kerem      Kaya       236317658  3,49   2    E
Anahtar: 236481480 -> Ahmet      Aslan      236481480  2,52   3    E
Anahtar: 236792780 -> Mert       Çelik      236792780  1,48   2    E
Anahtar: 236252102 -> İrem       Şahin      236252102  2,61   4    K
Anahtar: 236792782 -> Emre       Kaya       236792782  2,78   3    E
Anahtar: 236235714 -> Deniz      Demir      236235714  1,08   1    K
Anahtar: 236514255 -> Hasan      Aslan      236514255  2,15   4    E
Anahtar: 236956616 -> Mustafa    Çelik      236956616  1,03   1    E
Anahtar: 236776388 -> Mehmet     Aslan      236776388  1,23   3    E
Anahtar: 236972999 -> Yusuf      Acar       236972999  2,56   1    E
Anahtar: 236579779 -> Mert       Şahin      236579779  3,25   2    E
Anahtar: 236235726 -> Meryem     Aslan      236235726  3,09   1    K
Anahtar: 236825539 -> Ahmet      Öztürk     236825539  3,53   2    E
Anahtar: 236366792 -> Seda       Aslan      236366792  1,96   3    K
Anahtar: 236071921 -> Zeynep     Çelik      236071921  1,28   3    K
Anahtar: 236809210 -> Ceren      Koç        236809210  2,71   3    K
Anahtar: 236825589 -> Fatma      Şahin      236825589  1,09   3    K
Anahtar: 236612595 -> Elif       Yılmaz     236612595  3,82   2    K
Anahtar: 236366847 -> Mustafa    Kaya       236366847  2,28   2    E
Anahtar: 236235770 -> Hasan      Öztürk     236235770  2,89   2    E
Anahtar: 236858350 -> Emre       Öztürk     236858350  3,72   3    E
Anahtar: 236596203 -> Seda       Doğan      236596203  1,17   4    K
Anahtar: 236448741 -> Mert       Yılmaz     236448741  3,10   3    E
Anahtar: 236121060 -> Burak      Şahin      236121060  2,15   3    E
Anahtar: 236284908 -> Meryem     Demir      236284908  1,54   1    K
Anahtar: 236005392 -> Mustafa    Acar       236005392  2,21   3    E
Anahtar: 236693530 -> Ahmet      Öztürk     236693530  1,28   2    E
Anahtar: 236464153 -> Deniz      Doğan      236464153  3,85   2    K
Anahtar: 236103700 -> Seda       Acar       236103700  1,31   4    K
Anahtar: 236398622 -> Ceren      Çelik      236398622  3,32   2    K
Anahtar: 236480531 -> Ahmet      Doğan      236480531  3,59   3    E
Anahtar: 236824598 -> Mustafa    Şahin      236824598  1,63   1    E
Anahtar: 236595222 -> Hasan      Kaya       236595222  1,33   1    E
Anahtar: 236693526 -> Mustafa    Acar       236693526  3,58   4    E
Anahtar: 236365848 -> Mehmet     Demir      236365848  2,01   2    E
Anahtar: 236251163 -> Zeynep     Çelik      236251163  2,22   2    K
Anahtar: 236677130 -> Emre       Aslan      236677130  2,61   1    E
Anahtar: 236529672 -> Ali        Koç        236529672  3,11   2    E
Anahtar: 236972044 -> Mert       Demir      236972044  3,87   3    E
Anahtar: 236726287 -> Hasan      Öztürk     236726287  3,92   3    E
Anahtar: 236398595 -> Yusuf      Yılmaz     236398595  2,63   2    E
Anahtar: 236382211 -> Hasan      Demir      236382211  2,35   3    E
Anahtar: 236857350 -> Yusuf      Koç        236857350  1,67   4    E
Anahtar: 236955654 -> Ahmet      Öztürk     236955654  3,92   2    E
Anahtar: 236365839 -> Mert       Yılmaz     236365839  3,43   4    E
Anahtar: 236546048 -> Meryem     Koç        236546048  3,26   2    K
Anahtar: 236595204 -> Deniz      Yılmaz     236595204  1,27   1    K
Anahtar: 236808253 -> Burak      Doğan      236808253  1,23   1    E
Anahtar: 236513336 -> Deniz      Doğan      236513336  1,74   1    K
Anahtar: 236103730 -> Emre       Kaya       236103730  2,75   4    E
Anahtar: 236382260 -> Ahmet      Kaya       236382260  3,81   1    E
Anahtar: 236103729 -> Mehmet     Yılmaz     236103729  1,71   2    E
Anahtar: 236922940 -> İrem       Öztürk     236922940  2,00   2    K
Anahtar: 236972092 -> Ayşe       Çelik      236972092  3,30   4    K
Anahtar: 236841022 -> Meryem     Doğan      236841022  2,25   2    K
Anahtar: 236398643 -> Ebru       Aslan      236398643  1,82   2    K
Anahtar: 236824635 -> Meryem     Aslan      236824635  3,63   1    K
Anahtar: 236496958 -> Mustafa    Acar       236496958  3,93   2    E
Anahtar: 236906553 -> Ceren      Kaya       236906553  2,42   4    K
Anahtar: 236578866 -> Hasan      Yılmaz     236578866  3,95   4    E
Anahtar: 236578869 -> Burak      Koç        236578869  3,00   1    E
Anahtar: 236152893 -> Ayşe       Yılmaz     236152893  2,28   1    K
Anahtar: 236283937 -> Kerem      Aslan      236283937  1,49   3    E
Anahtar: 236906538 -> Emre       Acar       236906538  1,46   3    E
Anahtar: 236415008 -> Ayşe       Acar       236415008  1,22   3    K
Anahtar: 236136490 -> Emre       Acar       236136490  3,59   4    E
Anahtar: 236611622 -> Meryem     Koç        236611622  1,04   4    K
Anahtar: 236562470 -> Elif       Koç        236562470  1,38   4    K
Anahtar: 236103762 -> Ebru       Doğan      236103762  2,74   2    K
Anahtar: 236972123 -> Emre       Şahin      236972123  2,05   3    E
Anahtar: 236939351 -> İrem       Acar       236939351  1,29   2    K
Anahtar: 236922964 -> Ceren      Demir      236922964  2,00   1    K
Anahtar: 236972114 -> Emre       Öztürk     236972114  3,97   4    E
Anahtar: 236234842 -> Mustafa    Doğan      236234842  2,18   1    E
Anahtar: 236136540 -> Ayşe       Öztürk     236136540  3,12   4    K
Anahtar: 236415046 -> Mehmet     Çelik      236415046  2,31   1    E
Anahtar: 236480585 -> Zeynep     Acar       236480585  3,57   1    K
Anahtar: 236759119 -> Fatma      Koç        236759119  2,44   1    K
Anahtar: 236611657 -> Deniz      Aslan      236611657  2,90   1    K
Anahtar: 236857417 -> Ebru       Yılmaz     236857417  3,47   3    K
Anahtar: 236906569 -> Mustafa    Demir      236906569  2,26   3    E
Anahtar: 236447823 -> Elif       Şahin      236447823  1,66   4    K
Anahtar: 236628032 -> Burak      Doğan      236628032  3,36   2    E
Anahtar: 236349557 -> Fatma      Aslan      236349557  1,86   3    K
Anahtar: 236021879 -> Meryem     Kaya       236021879  2,31   1    K
Anahtar: 236710012 -> Ahmet      Koç        236710012  2,37   1    E
Anahtar: 236071034 -> Seda       Koç        236071034  3,07   2    K
Anahtar: 236742773 -> İrem       Kaya       236742773  2,08   4    K
Anahtar: 236693623 -> Meryem     Kaya       236693623  3,52   3    K
Anahtar: 236087421 -> Ali        Doğan      236087421  3,29   4    E
Anahtar: 236775539 -> Seda       Kaya       236775539  2,09   1    K
Anahtar: 236365945 -> Yusuf      Doğan      236365945  3,34   2    E
Anahtar: 236431461 -> Meryem     Yılmaz     236431461  1,49   2    K
Anahtar: 236349541 -> İrem       Şahin      236349541  3,34   1    K
Anahtar: 236693615 -> Zeynep     Demir      236693615  2,05   3    K
Anahtar: 236873833 -> İrem       Öztürk     236873833  3,68   2    K
Anahtar: 236251245 -> Mehmet     Öztürk     236251245  3,67   3    E
Anahtar: 236759142 -> Seda       Acar       236759142  1,47   3    K
Anahtar: 236496995 -> Mehmet     Koç        236496995  2,62   4    E
Anahtar: 236349547 -> Mehmet     Aslan      236349547  2,14   3    E
Anahtar: 236546205 -> Kerem      Doğan      236546205  2,76   4    E
Anahtar: 236497053 -> Yusuf      Şahin      236497053  3,95   3    E
Anahtar: 236415120 -> Burak      Doğan      236415120  3,12   4    E
Anahtar: 236071064 -> İrem       Aslan      236071064  1,16   2    K
Anahtar: 236857491 -> Elif       Şahin      236857491  1,38   2    K
Anahtar: 236087453 -> Burak      Doğan      236087453  2,07   3    E
Anahtar: 236923024 -> Yusuf      Acar       236923024  2,57   4    E
Anahtar: 236775564 -> Elif       Doğan      236775564  3,11   3    K
Anahtar: 236464264 -> Ali        Doğan      236464264  2,56   4    E
Anahtar: 236660874 -> Zeynep     Yılmaz     236660874  2,22   1    K
Anahtar: 236644488 -> Fatma      Aslan      236644488  2,45   1    K
Anahtar: 236628104 -> Hasan      Demir      236628104  3,93   3    E
Anahtar: 236791950 -> Meryem     Doğan      236791950  3,42   1    K
Anahtar: 236185735 -> Deniz      Aslan      236185735  3,28   4    K
Anahtar: 236120199 -> Hasan      Şahin      236120199  3,43   3    E
Anahtar: 236513422 -> Ahmet      Kaya       236513422  2,35   4    E
Anahtar: 236234882 -> Seda       Yılmaz     236234882  3,30   2    K
Anahtar: 236923016 -> Mustafa    Demir      236923016  1,08   2    E
Anahtar: 236759173 -> Meryem     Aslan      236759173  3,66   1    K
Anahtar: 236923008 -> Ahmet      Öztürk     236923008  3,48   2    E
Anahtar: 236775613 -> Elif       Doğan      236775613  1,86   1    K
Anahtar: 236333236 -> Elif       Doğan      236333236  2,36   3    K
Anahtar: 236234934 -> Mehmet     Çelik      236234934  1,02   1    E
Anahtar: 236710065 -> Mehmet     Koç        236710065  2,16   2    E
Anahtar: 236005539 -> Meryem     Kaya       236005539  3,64   4    K
Anahtar: 236628137 -> Burak      Demir      236628137  1,20   3    E
Anahtar: 236071078 -> Hasan      Öztürk     236071078  3,20   4    E
Anahtar: 236464301 -> Zeynep     Öztürk     236464301  3,87   2    K
Anahtar: 236513440 -> Zeynep     Kaya       236513440  2,32   2    K
Anahtar: 236972249 -> Mustafa    Acar       236972249  2,20   3    E
Anahtar: 236579038 -> Seda       Öztürk     236579038  3,91   3    K
Anahtar: 236939477 -> Ceren      Şahin      236939477  2,07   4    K
Anahtar: 236841175 -> Fatma      Yılmaz     236841175  2,89   4    K
Anahtar: 236480722 -> Emre       Koç        236480722  1,53   3    E
Anahtar: 236660950 -> Ahmet      Yılmaz     236660950  1,58   4    E
Anahtar: 236759251 -> Elif       Demir      236759251  2,95   1    K
Anahtar: 236071106 -> Hasan      Kaya       236071106  1,05   1    E
Anahtar: 236267716 -> Ali        Aslan      236267716  1,46   4    E
Anahtar: 236398789 -> Kerem      Acar       236398789  3,98   3    E
Anahtar: 236579018 -> Burak      Şahin      236579018  1,46   1    E
Anahtar: 236038341 -> Mustafa    Acar       236038341  2,41   3    E
Anahtar: 236300480 -> Meryem     Öztürk     236300480  1,72   2    K
Anahtar: 236579023 -> Ali        Kaya       236579023  2,11   3    E
Anahtar: 236234957 -> Mehmet     Öztürk     236234957  2,58   4    E
Anahtar: 236792007 -> Seda       Yılmaz     236792007  3,34   3    K
Anahtar: 236775623 -> Elif       Aslan      236775623  3,77   4    K
Anahtar: 236775618 -> Elif       Koç        236775618  1,60   3    K
Anahtar: 236923135 -> Meryem     Öztürk     236923135  2,77   1    K
Anahtar: 236677369 -> Fatma      Demir      236677369  1,07   1    K
Anahtar: 236038388 -> Burak      Aslan      236038388  3,89   2    E
Anahtar: 236660990 -> Yusuf      Koç        236660990  1,71   1    E
Anahtar: 236103925 -> Yusuf      Yılmaz     236103925  1,71   1    E
Anahtar: 236120309 -> Ayşe       Doğan      236120309  1,77   4    K
Anahtar: 236611824 -> Hasan      Öztürk     236611824  2,41   2    E
Anahtar: 236677361 -> Mehmet     Öztürk     236677361  2,43   2    E
Anahtar: 236349691 -> Ahmet      Yılmaz     236349691  2,66   3    E
Anahtar: 236284152 -> Ayşe       Çelik      236284152  3,76   4    K
Anahtar: 236792051 -> Mustafa    Doğan      236792051  3,27   2    E
Anahtar: 236202234 -> İrem       Yılmaz     236202234  3,77   2    K
Anahtar: 236775666 -> Ceren      Koç        236775666  2,42   3    K
Anahtar: 236939504 -> Ali        Aslan      236939504  1,21   2    E
Anahtar: 236366055 -> Ebru       Aslan      236366055  2,25   1    K
Anahtar: 236234976 -> Burak      Çelik      236234976  3,45   1    E
Anahtar: 236808420 -> Mustafa    Aslan      236808420  1,96   1    E
Anahtar: 236841191 -> Hasan      Çelik      236841191  3,18   3    E
Anahtar: 236218607 -> Ebru       Şahin      236218607  3,55   2    K
Anahtar: 236415208 -> Fatma      Öztürk     236415208  2,50   4    K
Anahtar: 236267796 -> Ebru       Aslan      236267796  1,38   3    K
Anahtar: 236202261 -> Kerem      Koç        236202261  1,41   1    E
Anahtar: 236054804 -> Hasan      Demir      236054804  3,03   3    E
Anahtar: 236726553 -> Mustafa    Doğan      236726553  2,99   1    E
Anahtar: 236742938 -> Ayşe       Öztürk     236742938  2,50   1    K
Anahtar: 236431632 -> Ali        Şahin      236431632  2,01   4    E
Anahtar: 236644627 -> Mert       Çelik      236644627  3,46   3    E
Anahtar: 236497170 -> Ahmet      Doğan      236497170  2,94   1    E
Anahtar: 236103967 -> Kerem      Çelik      236103967  3,80   1    E
Anahtar: 236874000 -> Ahmet      Öztürk     236874000  2,49   4    E
Anahtar: 236480776 -> Ayşe       Kaya       236480776  3,42   1    K
Anahtar: 236726537 -> Meryem     Koç        236726537  2,14   4    K
Anahtar: 236185862 -> Ahmet      Çelik      236185862  3,84   3    E
Anahtar: 236939524 -> Mert       Koç        236939524  2,68   1    E
Anahtar: 236398860 -> Mustafa    Şahin      236398860  2,58   1    E
Anahtar: 236300558 -> Meryem     Aslan      236300558  2,19   3    K
Anahtar: 236792065 -> Zeynep     Çelik      236792065  1,96   1    K
Anahtar: 236824833 -> Ayşe       Öztürk     236824833  2,23   1    K
Anahtar: 236202248 -> Ceren      Yılmaz     236202248  2,69   4    K
Anahtar: 236890370 -> Ebru       Şahin      236890370  1,90   4    K
Anahtar: 236480773 -> Elif       Şahin      236480773  2,33   2    K
Anahtar: 236824832 -> Seda       Kaya       236824832  4,00   4    K
Anahtar: 236235019 -> Ahmet      Çelik      236235019  1,01   3    E
Anahtar: 236628229 -> Kerem      Demir      236628229  3,19   2    E
Anahtar: 236579078 -> Elif       Öztürk     236579078  3,15   3    K
Anahtar: 236349750 -> Kerem      Kaya       236349750  2,87   4    E
Anahtar: 236333365 -> Ayşe       Demir      236333365  3,90   4    K
Anahtar: 236038452 -> Zeynep     Çelik      236038452  1,97   4    K
Anahtar: 236235057 -> Ahmet      Çelik      236235057  1,52   1    E
Anahtar: 236824885 -> Fatma      Çelik      236824885  2,50   4    K
Anahtar: 236349752 -> Seda       Acar       236349752  1,05   2    K
Anahtar: 236005664 -> Fatma      Aslan      236005664  2,46   3    K
Anahtar: 236661033 -> Ebru       Kaya       236661033  2,44   4    K
Anahtar: 236497195 -> Fatma      Doğan      236497195  2,79   1    K
Anahtar: 236546348 -> İrem       Demir      236546348  3,51   3    K
Anahtar: 236300579 -> Emre       Doğan      236300579  1,85   1    E
Anahtar: 236497199 -> Hasan      Yılmaz     236497199  2,14   2    E
Anahtar: 236497184 -> Burak      Öztürk     236497184  3,04   4    E
Anahtar: 236300591 -> Emre       Yılmaz     236300591  3,16   2    E
Anahtar: 236923168 -> Fatma      Acar       236923168  2,64   4    K
Anahtar: 236775715 -> Ceren      Şahin      236775715  3,58   4    K
Anahtar: 236693851 -> Emre       Doğan      236693851  2,43   2    E
Anahtar: 236349782 -> Yusuf      Öztürk     236349782  2,00   3    E
Anahtar: 236857689 -> Ali        Demir      236857689  1,60   1    E
Anahtar: 236562769 -> Elif       Doğan      236562769  1,88   3    K
Anahtar: 236513618 -> Mert       Öztürk     236513618  2,76   2    E
Anahtar: 236890449 -> Ceren      Demir      236890449  3,94   1    K
Anahtar: 236185948 -> Emre       Koç        236185948  2,56   4    E
Anahtar: 236218693 -> Hasan      Şahin      236218693  1,78   3    E
Anahtar: 236267847 -> Mert       Doğan      236267847  2,77   2    E
Anahtar: 236726607 -> Ali        Yılmaz     236726607  3,46   4    E
Anahtar: 236972364 -> Mert       Yılmaz     236972364  3,02   3    E
Anahtar: 236300614 -> Meryem     Çelik      236300614  2,74   1    K
Anahtar: 236988788 -> Ceren      Çelik      236988788  1,14   4    K
Anahtar: 236906826 -> Ayşe       Aslan      236906826  2,45   2    K
Anahtar: 236087623 -> Elif       Acar       236087623  1,24   1    K
Anahtar: 236824907 -> Ceren      Kaya       236824907  2,94   2    K
Anahtar: 236972361 -> Meryem     Koç        236972361  1,33   4    K
Anahtar: 236202307 -> Deniz      Öztürk     236202307  3,28   3    K
Anahtar: 236005705 -> Emre       Doğan      236005705  3,41   2    E
Anahtar: 236038472 -> Deniz      Acar       236038472  1,71   1    K
Anahtar: 236595520 -> Mehmet     Öztürk     236595520  2,67   1    E
Anahtar: 236333389 -> Mert       Kaya       236333389  2,57   1    E
Anahtar: 236300617 -> Mert       Kaya       236300617  3,44   4    E
Anahtar: 236939647 -> Fatma      Çelik      236939647  1,59   2    K
Anahtar: 236562808 -> Ali        Öztürk     236562808  2,10   3    E
Anahtar: 236333429 -> Seda       Öztürk     236333429  1,62   3    K
Anahtar: 236644734 -> Ebru       Şahin      236644734  1,04   4    K
Anahtar: 236153206 -> Ahmet      Çelik      236153206  1,44   1    E
Anahtar: 236743034 -> Ceren      Koç        236743034  2,43   1    K
Anahtar: 236775796 -> Ahmet      Koç        236775796  1,10   4    E
Anahtar: 236480881 -> Ali        Koç        236480881  3,53   1    E
Anahtar: 236693873 -> Zeynep     Kaya       236693873  2,46   1    K
